StoryId,Year,Month,Period,Views Total,Views Member,Views Non-Member,Reads Total,Reads Member,Reads Non-Member,,,
1c04c1b548f7,2025,11,2025-11,5,3,2,0,0,0,,,
1c15c943243e,2025,11,2025-11,37,3,34,3,0,3,,,
1c4efd74c726,2025,11,2025-11,546,277,269,269,165,104,,,
1c5284e27e0e,2025,11,2025-11,7,4,3,1,0,1,,,
1c7c6bb10a23,2025,11,2025-11,8,3,5,1,0,1,,,
1ca6416443b4,2025,11,2025-11,62,36,26,25,20,5,,,
1cbfeb653d25,2025,11,2025-11,4,2,2,0,0,0,,,
1ce2046282f9,2025,11,2025-11,30,12,18,19,7,12,,,
1ce63a024881,2025,11,2025-11,3,3,0,0,0,0,,,
1d0a94651902,2025,11,2025-11,6,4,2,1,0,1,,,
1d2173dd33e7,2025,11,2025-11,10,2,8,1,0,1,,,
1d36f13f80b5,2025,11,2025-11,13,8,5,3,2,1,,,
1d4db6fb61ce,2025,11,2025-11,51,5,46,23,2,21,,,
1d7175d7d54e,2025,11,2025-11,57,12,45,28,0,28,,,
1d780fbc99e3,2025,11,2025-11,6,4,2,1,0,1,,,
1dee89457fa5,2025,11,2025-11,70,23,47,14,7,7,,,
1e325a955db0,2025,11,2025-11,37,4,33,20,0,20,,,
1e628bd83ebc,2025,11,2025-11,5,3,2,3,2,1,,,
1e7a45046812,2025,11,2025-11,3,3,0,0,0,0,,,
1eab3c04f8c1,2025,11,2025-11,6,4,2,3,1,2,,,
1eb286471d68,2025,11,2025-11,5,4,1,0,0,0,,,
1eca2ca7fd10,2025,11,2025-11,5,4,1,0,0,0,,,
1ee4adb929e9,2025,11,2025-11,3,3,0,0,0,0,,,
1ee68f56627d,2025,11,2025-11,13,4,9,2,0,2,,,
1ef466619198,2025,11,2025-11,3,3,0,0,0,0,,,
1f9ed1b316f0,2025,11,2025-11,5,2,3,0,0,0,,,
1fb9235bf8a3,2025,11,2025-11,8,5,3,3,1,2,,,
1fbdc4292694,2025,11,2025-11,66,32,34,30,21,9,,,
1ff768928a9d,2025,11,2025-11,71,33,38,27,17,10,,,
1ff94afe7081,2025,11,2025-11,10,4,6,3,0,3,,,
20618b5989c0,2025,11,2025-11,89,5,84,49,2,47,,,
207f804069e3,2025,11,2025-11,10,3,7,3,0,3,,,
20c26275bd2e,2025,11,2025-11,0,0,0,13,7,6,,,
20c6e35b4991,2025,11,2025-11,8,4,4,1,0,1,,,
20cad3195595,2025,11,2025-11,6,4,2,1,0,1,,,
20d585dd1694,2025,11,2025-11,5,3,2,0,0,0,,,
20d932389e6f,2025,11,2025-11,4,4,0,0,0,0,,,
212f9fa52a80,2025,11,2025-11,15,14,1,4,4,0,,,
21a66d7d85c3,2025,11,2025-11,6,3,3,0,0,0,,,
21dc0f47e821,2025,11,2025-11,33,8,25,15,2,13,,,
222896db2a98,2025,11,2025-11,40,12,28,19,8,11,,,
2247d09dc0de,2025,11,2025-11,7,4,3,1,0,1,,,
2266a5fe7734,2025,11,2025-11,37,9,28,19,3,16,,,
227866fef671,2025,11,2025-11,22,4,18,1,1,0,,,
22ab47226fa6,2025,11,2025-11,6,4,2,0,0,0,,,
22b14b67f05f,2025,11,2025-11,6,4,2,0,0,0,,,
22c40aa59def,2025,11,2025-11,13,5,8,1,1,0,,,
22d1d41f725c,2025,11,2025-11,6,4,2,0,0,0,,,
22e344fc2e0b,2025,11,2025-11,2,2,0,0,0,0,,,
230a6c980ad0,2025,11,2025-11,4,3,1,0,0,0,,,
23223b1cd512,2025,11,2025-11,0,0,0,0,0,0,,,
23a5f6c3dc55,2025,11,2025-11,3,3,0,0,0,0,,,
24b6e9bbc3be,2025,11,2025-11,21,6,15,4,3,1,,,
24c56ba67783,2025,11,2025-11,4,3,1,1,1,0,,,
254a0467ba48,2025,11,2025-11,13,6,7,5,3,2,,,
254c81bc7457,2025,11,2025-11,30,3,27,6,0,6,,,
25c379f67c7d,2025,11,2025-11,35,11,24,8,2,6,,,
25e71d78cc7c,2025,11,2025-11,14,8,6,7,5,2,,,
262c2015ca2e,2025,11,2025-11,19,5,14,13,1,12,,,
264b90c7930b,2025,11,2025-11,7,5,2,0,0,0,,,
26d90b96eb02,2025,11,2025-11,7,3,4,2,0,2,,,
26fae53c49cf,2025,11,2025-11,1600,1000,600,1000,825,175,,,
2709164ee61e,2025,11,2025-11,45,9,36,10,2,8,,,
27547be63b2d,2025,11,2025-11,5,3,2,1,0,1,,,
2766af4659b8,2025,11,2025-11,102,7,95,49,1,48,,,
2838a092174d,2025,11,2025-11,61,8,53,20,1,19,,,
2847e90cf9ef,2025,11,2025-11,2,1,1,0,0,0,,,
28c878242b2e,2025,11,2025-11,6,4,2,1,0,1,,,
28d41bddcd43,2025,11,2025-11,6,4,2,0,0,0,,,
28ea9e17583e,2025,11,2025-11,35,9,26,18,4,14,,,
2906ebd9e17f,2025,11,2025-11,11,4,7,2,0,2,,,
29893d9af99f,2025,11,2025-11,4,3,1,0,0,0,,,
2a359c069a52,2025,11,2025-11,128,8,120,64,2,62,,,
2a40b71965f7,2025,11,2025-11,16,3,13,4,0,4,,,
2a7f87f4fd03,2025,11,2025-11,143,29,114,53,14,39,,,
2ac15e022bc2,2025,11,2025-11,23,3,20,9,0,9,,,
2ac160c548db,2025,11,2025-11,34,6,28,8,2,6,,,
2ac3f33079f0,2025,11,2025-11,11,3,8,5,0,5,,,
2ae45504b423,2025,11,2025-11,4,3,1,0,0,0,,,
2afbed418f23,2025,11,2025-11,3,3,0,0,0,0,,,
2b27abd383bd,2025,11,2025-11,3,3,0,0,0,0,,,
2b3fb1e1b09b,2025,11,2025-11,30,3,27,12,0,12,,,
2b46c07cef4d,2025,11,2025-11,5,3,2,0,0,0,,,
2b78d102a24e,2025,11,2025-11,5,3,2,0,0,0,,,
2c15fd181dce,2025,11,2025-11,12,3,9,1,0,1,,,
2c67406e74b8,2025,11,2025-11,12,4,8,2,0,2,,,
2c77c9c5bcc6,2025,11,2025-11,42,14,28,20,6,14,,,
2ca11c16d99e,2025,11,2025-11,113,48,65,40,27,13,,,
2cb2ea719ba5,2025,11,2025-11,6,3,3,0,0,0,,,
2cb3b1c6c1d0,2025,11,2025-11,85,12,73,25,1,24,,,
2cc41a12e025,2025,11,2025-11,11,4,7,4,1,3,,,
2cea048a2118,2025,11,2025-11,53,13,40,21,5,16,,,
2d75c54dfe16,2025,11,2025-11,253,141,112,121,89,32,,,
2d80ceeae32b,2025,11,2025-11,15,8,7,5,4,1,,,
2d82d5b8fc9d,2025,11,2025-11,347,101,246,185,62,123,,,
2d8b89d141bc,2025,11,2025-11,6,4,2,0,0,0,,,
2e7f78aa92c9,2025,11,2025-11,14,6,8,6,1,5,,,
2e9a09d2b329,2025,11,2025-11,25,8,17,7,2,5,,,
2f7e0b4f8807,2025,11,2025-11,49,4,45,23,0,23,,,
2f8ace336dc1,2025,11,2025-11,7,4,3,2,0,2,,,
2fa2fae79fc7,2025,11,2025-11,26,12,14,9,6,3,,,
2fab8688d5e1,2025,11,2025-11,6,4,2,0,0,0,,,
2fe5a25fb6ae,2025,11,2025-11,9,3,6,2,0,2,,,
2feffe419c92,2025,11,2025-11,8,4,4,2,0,2,,,
30119c1bfbe4,2025,11,2025-11,8,3,5,1,0,1,,,
304df66dfb46,2025,11,2025-11,17,9,8,4,3,1,,,
30d36afeed2c,2025,11,2025-11,6,4,2,0,0,0,,,
31a324e73d73,2025,11,2025-11,5,4,1,0,0,0,,,
31c019155367,2025,11,2025-11,43,5,38,15,0,15,,,
31c78f580296,2025,11,2025-11,12,4,8,3,0,3,,,
31ec638bc03d,2025,11,2025-11,57,21,36,30,5,25,,,
323177d9b28b,2025,11,2025-11,9,8,1,1,1,0,,,
3251db687a40,2025,11,2025-11,24,5,19,8,1,7,,,
326065688e11,2025,11,2025-11,7,4,3,1,0,1,,,
3298f666de3c,2025,11,2025-11,4,3,1,0,0,0,,,
329abc287354,2025,11,2025-11,7,6,1,2,1,1,,,
32f3cf41b99d,2025,11,2025-11,65,40,25,28,22,6,,,
335245fc9b4e,2025,11,2025-11,140,6,134,76,0,76,,,
3380ac59964b,2025,11,2025-11,14,3,11,2,0,2,,,
33c3d67b9ab4,2025,11,2025-11,12,5,7,2,1,1,,,
33c5868e29ce,2025,11,2025-11,18,3,15,5,0,5,,,
341797ae3007,2025,11,2025-11,22,9,13,3,1,2,,,
346a6db6278d,2025,11,2025-11,10,9,1,1,1,0,,,
347b3a32d5f2,2025,11,2025-11,6,4,2,0,0,0,,,
347ea3f6a9f5,2025,11,2025-11,14,3,11,6,0,6,,,
3483f4d6c1eb,2025,11,2025-11,23,5,18,4,1,3,,,
34d7fe0351ae,2025,11,2025-11,12,5,7,2,1,1,,,
34ecfb8dc6e6,2025,11,2025-11,32,6,26,19,2,17,,,
34f537595716,2025,11,2025-11,521,134,387,176,74,102,,,
34f6f69919f3,2025,11,2025-11,316,15,301,165,8,157,,,
350d3bb7d53c,2025,11,2025-11,36,3,33,16,0,16,,,
351718b733aa,2025,11,2025-11,4,4,0,0,0,0,,,
352e707356a1,2025,11,2025-11,3,3,0,0,0,0,,,
35b707dc4a33,2025,11,2025-11,8,4,4,1,0,1,,,
361020d400c3,2025,11,2025-11,17,3,14,4,0,4,,,
367cb1505697,2025,11,2025-11,15,3,12,10,0,10,,,
368b599ad751,2025,11,2025-11,4,3,1,0,0,0,,,
36969686cedb,2025,11,2025-11,35,4,31,8,1,7,,,
369e1950581f,2025,11,2025-11,6,5,1,1,1,0,,,
369ea6ed289a,2025,11,2025-11,4,3,1,0,0,0,,,
373c4c0fbfe3,2025,11,2025-11,14,2,12,5,0,5,,,
379515c58b99,2025,11,2025-11,15,7,8,4,3,1,,,
37980520ef30,2025,11,2025-11,5,4,1,1,0,1,,,
38299ff27544,2025,11,2025-11,61,6,55,40,2,38,,,
3880af83f205,2025,11,2025-11,5,3,2,0,0,0,,,
38bf549fd838,2025,11,2025-11,5,3,2,2,0,2,,,
38dcdd744d80,2025,11,2025-11,1100,433,667,587,242,345,,,
38f11631e004,2025,11,2025-11,8,4,4,1,0,1,,,
38fe53b47b22,2025,11,2025-11,13,4,9,2,1,1,,,
393e8041eb3a,2025,11,2025-11,17,6,11,1,1,0,,,
396929f98c95,2025,11,2025-11,4,3,1,0,0,0,,,
39b22018a289,2025,11,2025-11,4,3,1,0,0,0,,,
39cfeb7183fc,2025,11,2025-11,19,10,9,6,5,1,,,
3a21e0bfc49f,2025,11,2025-11,4,4,0,0,0,0,,,
3a4ad89e58b5,2025,11,2025-11,57,9,48,15,2,13,,,
3a6107f7b24d,2025,11,2025-11,7,5,2,2,1,1,,,
3a66ebf4884f,2025,11,2025-11,30,14,16,9,6,3,,,
3a67ecd7fc26,2025,11,2025-11,6,3,3,0,0,0,,,
3a6a31ebf6f9,2025,11,2025-11,13,4,9,2,0,2,,,
3ada067035e6,2025,11,2025-11,4,3,1,0,0,0,,,
3afb6d56cb97,2025,11,2025-11,27,5,22,14,1,13,,,
3ba70a974152,2025,11,2025-11,53,3,50,25,0,25,,,
3bdcb5d15bb7,2025,11,2025-11,12,3,9,3,0,3,,,
3c581b8f833d,2025,11,2025-11,5,5,0,0,0,0,,,
3c66feb61512,2025,11,2025-11,4,3,1,0,0,0,,,
3c68bc8534cd,2025,11,2025-11,6,4,2,1,0,1,,,
3c8cd4c2b821,2025,11,2025-11,13,4,9,0,0,0,,,
3ce845f8bdc1,2025,11,2025-11,8,3,5,2,0,2,,,
3d1e4975fe13,2025,11,2025-11,7,3,4,1,0,1,,,
3d3c9b17a571,2025,11,2025-11,8,6,2,2,0,2,,,
3d732e05df0e,2025,11,2025-11,21,4,17,7,0,7,,,
3dc6bfcca6a9,2025,11,2025-11,10,3,7,3,0,3,,,
3e2da6b46eb9,2025,11,2025-11,4,4,0,0,0,0,,,
3e3310fcb857,2025,11,2025-11,29,5,24,14,2,12,,,
3e5384d7a714,2025,11,2025-11,11,4,7,3,0,3,,,
3e65b799682f,2025,11,2025-11,22,18,4,10,10,0,,,
3e8a67eafd66,2025,11,2025-11,12,6,6,3,2,1,,,
3e9c1984256e,2025,11,2025-11,21,12,9,2,0,2,,,
3ef8c00bd607,2025,11,2025-11,33,3,30,19,0,19,,,
3f3573c08d01,2025,11,2025-11,45,4,41,12,0,12,,,
3f5474538cf4,2025,11,2025-11,27,13,14,10,2,8,,,
3f66bb11cfb9,2025,11,2025-11,5,4,1,1,1,0,,,
3f811d75c0f1,2025,11,2025-11,72,24,48,28,7,21,,,
3fb649e1e310,2025,11,2025-11,20,4,16,4,1,3,,,
3fd1911b2b9e,2025,11,2025-11,6,5,1,3,2,1,,,
3ffb8672b397,2025,11,2025-11,31,5,26,12,0,12,,,
400a849271c1,2025,11,2025-11,58,6,52,14,2,12,,,
403dab8480c0,2025,11,2025-11,40,8,32,8,3,5,,,
40918eaf52b2,2025,11,2025-11,548,190,358,243,107,136,,,
4093d262f2eb,2025,11,2025-11,14,5,9,1,0,1,,,
409c21719b21,2025,11,2025-11,43,24,19,12,10,2,,,
40ac531d1c8b,2025,11,2025-11,5,4,1,0,0,0,,,
40b747653276,2025,11,2025-11,11,4,7,3,1,2,,,
41609e4e846b,2025,11,2025-11,6,4,2,2,1,1,,,
417251524e7c,2025,11,2025-11,22,10,12,8,4,4,,,
417dbdea0688,2025,11,2025-11,25,4,21,7,0,7,,,
41869ec29908,2025,11,2025-11,5,3,2,0,0,0,,,
41985659b96e,2025,11,2025-11,17,6,11,7,1,6,,,
41b9404763e3,2025,11,2025-11,4,3,1,1,0,1,,,
420cce760aa7,2025,11,2025-11,105,23,82,40,15,25,,,
421787e3d550,2025,11,2025-11,6,4,2,0,0,0,,,
4251763dbd66,2025,11,2025-11,4,3,1,0,0,0,,,
433484dac996,2025,11,2025-11,26,10,16,9,5,4,,,
4348c0c0ed41,2025,11,2025-11,5,3,2,0,0,0,,,
43578d0e3d80,2025,11,2025-11,35,5,30,17,1,16,,,
4365bbe32f5a,2025,11,2025-11,18,5,13,4,1,3,,,
4373ca3809f5,2025,11,2025-11,29,10,19,13,7,6,,,
4378c7282c4c,2025,11,2025-11,25,6,19,8,1,7,,,
43da8ca9058e,2025,11,2025-11,809,290,519,390,193,197,,,
43de7f520998,2025,11,2025-11,3,3,0,0,0,0,,,
43ff10c5f505,2025,11,2025-11,226,10,216,129,3,126,,,
444302fbd709,2025,11,2025-11,6,3,3,2,0,2,,,
444f62d4f8ee,2025,11,2025-11,33,6,27,13,2,11,,,
44998e33f370,2025,11,2025-11,3,3,0,0,0,0,,,
44c265a04fd1,2025,11,2025-11,119,12,107,61,7,54,,,
44ff4751e9d6,2025,11,2025-11,31,4,27,1,1,0,,,
450e62fd7856,2025,11,2025-11,66,8,58,37,3,34,,,
451b7cdb7de3,2025,11,2025-11,103,9,94,56,4,52,,,
4542de03cfa0,2025,11,2025-11,3,2,1,0,0,0,,,
458323eb256a,2025,11,2025-11,19,3,16,10,0,10,,,
45847609ab8c,2025,11,2025-11,22,15,7,5,4,1,,,
4596902e0adb,2025,11,2025-11,10,0,10,4,0,4,,,
45a7f9e73996,2025,11,2025-11,15,6,9,1,1,0,,,
45b05aec1c6c,2025,11,2025-11,63,5,58,19,1,18,,,
45c514f96c64,2025,11,2025-11,4,4,0,0,0,0,,,
45d5f933df3d,2025,11,2025-11,6,4,2,0,0,0,,,
45f7d994f3d0,2025,11,2025-11,8,6,2,4,2,2,,,
45fd28cc6815,2025,11,2025-11,6,3,3,0,0,0,,,
460ae17205b3,2025,11,2025-11,219,56,163,103,35,68,,,
4629ba2917b2,2025,11,2025-11,3,3,0,0,0,0,,,
46372ecc4387,2025,11,2025-11,8,4,4,1,0,1,,,
465a23c6900c,2025,11,2025-11,4,3,1,0,0,0,,,
466ca3eb98f7,2025,11,2025-11,23,4,19,5,0,5,,,
468ee869b9c9,2025,11,2025-11,44,6,38,20,2,18,,,
4696fee5e277,2025,11,2025-11,9,8,1,0,0,0,,,
46bc828b3c10,2025,11,2025-11,215,45,170,99,18,81,,,
46bfc3683be7,2025,11,2025-11,11,6,5,3,2,1,,,
4740f25f7644,2025,11,2025-11,5,4,1,0,0,0,,,
4758ad631fb4,2025,11,2025-11,58,5,53,22,2,20,,,
476f4df3aeaa,2025,11,2025-11,26,8,18,4,4,0,,,
4780f85dd95f,2025,11,2025-11,0,0,0,0,0,0,,,
478beb979719,2025,11,2025-11,198,134,64,94,77,17,,,
47c7c72e8d7c,2025,11,2025-11,4,3,1,1,0,1,,,
4805524537d6,2025,11,2025-11,39,10,29,11,3,8,,,
480972ea4989,2025,11,2025-11,6,3,3,1,0,1,,,
4816aa95d0f1,2025,11,2025-11,1,1,0,0,0,0,,,
485f7e9ca45b,2025,11,2025-11,0,0,0,0,0,0,,,
4873ef5d18c1,2025,11,2025-11,18,10,8,4,2,2,,,
488eb7b8491a,2025,11,2025-11,11,3,8,4,0,4,,,
489bb093fc80,2025,11,2025-11,38,15,23,16,9,7,,,
48c281942502,2025,11,2025-11,16,6,10,3,1,2,,,
48de733292b4,2025,11,2025-11,4,3,1,0,0,0,,,
48eb78e35af3,2025,11,2025-11,5,1,4,1,0,1,,,
48f5225fcd3a,2025,11,2025-11,24,6,18,6,1,5,,,
490d41826b26,2025,11,2025-11,67,7,60,18,2,16,,,
4944dc79a799,2025,11,2025-11,5,4,1,0,0,0,,,
4982de3be327,2025,11,2025-11,173,8,165,94,5,89,,,
49f15cb825a5,2025,11,2025-11,4,3,1,0,0,0,,,
49f45eabde2d,2025,11,2025-11,4,3,1,0,0,0,,,
49f958280e56,2025,11,2025-11,17,3,14,0,0,0,,,
4a0c52582cee,2025,11,2025-11,0,0,0,1,0,1,,,
4a1c7db1e4b9,2025,11,2025-11,13,4,9,1,0,1,,,
4a5d6cb7fe68,2025,11,2025-11,239,162,77,138,108,30,,,
4a7828b4bdad,2025,11,2025-11,51,4,47,28,0,28,,,
4a7cc22d6b43,2025,11,2025-11,37,4,33,12,0,12,,,
4aa2e1b70967,2025,11,2025-11,7,4,3,1,0,1,,,
4acf361e5b32,2025,11,2025-11,19,3,16,4,0,4,,,
4b29d4fecbec,2025,11,2025-11,3,3,0,0,0,0,,,
4bc8d52e6f65,2025,11,2025-11,7,5,2,4,2,2,,,
4bf8b93bb1a8,2025,11,2025-11,45,19,26,13,7,6,,,
4c19e20fad3a,2025,11,2025-11,7,3,4,3,0,3,,,
4c3b80fa692f,2025,11,2025-11,9,4,5,0,0,0,,,
4c3f6de38d83,2025,11,2025-11,5,4,1,0,0,0,,,
4c57cfb43ed5,2025,11,2025-11,423,120,303,203,76,127,,,
4c5865c11ac7,2025,11,2025-11,70,3,67,25,0,25,,,
4c5db00874da,2025,11,2025-11,7,4,3,0,0,0,,,
4c921bb1f14f,2025,11,2025-11,5,4,1,0,0,0,,,
4cc3fd5064f0,2025,11,2025-11,27,6,21,7,3,4,,,
4ce160106ee4,2025,11,2025-11,8,5,3,0,0,0,,,
4ce591a0edcb,2025,11,2025-11,21,5,16,3,0,3,,,
4cea7298dcd1,2025,11,2025-11,97,39,58,33,15,18,,,
4d12cd266da5,2025,11,2025-11,30,4,26,6,1,5,,,
4d1cb32385fb,2025,11,2025-11,4,4,0,0,0,0,,,
4d4d97afba83,2025,11,2025-11,5,3,2,1,0,1,,,
4d5521268e57,2025,11,2025-11,6,4,2,3,2,1,,,
4d64bd75d78d,2025,11,2025-11,6,5,1,0,0,0,,,
4d65d24a4176,2025,11,2025-11,7,4,3,0,0,0,,,
4d6b49e35d14,2025,11,2025-11,360,157,203,184,107,77,,,
4d78c4226238,2025,11,2025-11,22,3,19,5,0,5,,,
4d7a8765664f,2025,11,2025-11,4,4,0,0,0,0,,,
4df3b89bec85,2025,11,2025-11,95,9,86,59,4,55,,,
4e4b339b256c,2025,11,2025-11,126,53,73,33,14,19,,,
4e7cbf6a78c8,2025,11,2025-11,3,3,0,0,0,0,,,
4e8ba5a61e10,2025,11,2025-11,48,4,44,8,0,8,,,
4ea307d0df03,2025,11,2025-11,8,4,4,3,0,3,,,
4ea758f246b5,2025,11,2025-11,5,4,1,0,0,0,,,
4eb30dc02806,2025,11,2025-11,122,32,90,71,15,56,,,
4f1ce156d6c2,2025,11,2025-11,3,3,0,0,0,0,,,
4f790504ae2e,2025,11,2025-11,14,6,8,6,2,4,,,
4f7db20a5e13,2025,11,2025-11,7,5,2,0,0,0,,,
4fa175f5a3e9,2025,11,2025-11,4,3,1,0,0,0,,,
4fd5728bcc6c,2025,11,2025-11,5,4,1,1,1,0,,,
504eebf9e5bc,2025,11,2025-11,6,4,2,0,0,0,,,
50786757cba2,2025,11,2025-11,48,5,43,26,0,26,,,
50aacf24c625,2025,11,2025-11,731,220,511,304,126,178,,,
50c550567524,2025,11,2025-11,12,3,9,1,0,1,,,
50c61ad200cc,2025,11,2025-11,67,6,61,7,1,6,,,
50c8e3adce0c,2025,11,2025-11,35,5,30,4,0,4,,,
50e38be8918f,2025,11,2025-11,3,3,0,0,0,0,,,
511c6dc431a0,2025,11,2025-11,12,9,3,3,2,1,,,
512c9a72b8f7,2025,11,2025-11,3,3,0,0,0,0,,,
513ab37fed3e,2025,11,2025-11,12,3,9,7,0,7,,,
514411c10f85,2025,11,2025-11,18,3,15,8,0,8,,,
5178520eda1a,2025,11,2025-11,26,6,20,5,0,5,,,
51dc16f55b8c,2025,11,2025-11,43,11,32,19,5,14,,,
522da9785f36,2025,11,2025-11,98,6,92,54,1,53,,,
524572ffdaed,2025,11,2025-11,84,9,75,42,4,38,,,
525ad18152c3,2025,11,2025-11,8,4,4,1,0,1,,,
5277dbaa6303,2025,11,2025-11,4,3,1,0,0,0,,,
52c010b7ffb4,2025,11,2025-11,6,4,2,0,0,0,,,
530f0e0eb9b0,2025,11,2025-11,36,3,33,20,0,20,,,
5328a98e029e,2025,11,2025-11,9,3,6,2,0,2,,,
534eaf6c54a3,2025,11,2025-11,45,28,17,22,20,2,,,
53926ff2c472,2025,11,2025-11,27,6,21,2,1,1,,,
53c5830c067a,2025,11,2025-11,12,3,9,4,0,4,,,
545b0f4f6e37,2025,11,2025-11,112,44,68,28,5,23,,,
5.48342E+11,2025,11,2025-11,50,15,35,16,6,10,,,
5536b4c4fb3d,2025,11,2025-11,50,5,45,24,0,24,,,
555fa7dffd93,2025,11,2025-11,580,300,280,331,216,115,,,
558b96af6ba0,2025,11,2025-11,43,4,39,11,0,11,,,
558c221f94c1,2025,11,2025-11,55,20,35,16,13,3,,,
564bc425c1db,2025,11,2025-11,0,0,0,0,0,0,,,
56555e91b89b,2025,11,2025-11,16,4,12,2,0,2,,,
56848f5efcdb,2025,11,2025-11,7,4,3,0,0,0,,,
56b685ed0705,2025,11,2025-11,5,4,1,0,0,0,,,
56b9c40ddb6c,2025,11,2025-11,3,3,0,0,0,0,,,
571526c149e7,2025,11,2025-11,10,4,6,2,0,2,,,
5720b18840a4,2025,11,2025-11,99,12,87,62,9,53,,,
579af27d3cf8,2025,11,2025-11,68,7,61,22,4,18,,,
57cdf6bb3e70,2025,11,2025-11,22,7,15,5,2,3,,,
57d41587e83a,2025,11,2025-11,4,4,0,0,0,0,,,
58550bb84e60,2025,11,2025-11,49,3,46,12,0,12,,,
588b352cff19,2025,11,2025-11,7,4,3,0,0,0,,,
58b7274cc910,2025,11,2025-11,6,6,0,0,0,0,,,
58c3ebd3366d,2025,11,2025-11,2,2,0,2,2,0,,,
591f56ca6bcf,2025,11,2025-11,34,5,29,6,2,4,,,
593cf3eb62b6,2025,11,2025-11,6,3,3,0,0,0,,,
5957f1f88831,2025,11,2025-11,66,4,62,29,1,28,,,
59763a272683,2025,11,2025-11,85,50,35,39,26,13,,,
597a6f6f7764,2025,11,2025-11,59,4,55,9,0,9,,,
59a7b21f1a95,2025,11,2025-11,3,3,0,0,0,0,,,
59d4c1e4fb9f,2025,11,2025-11,4,4,0,0,0,0,,,
5a09ad8e5f21,2025,11,2025-11,72,6,66,31,1,30,,,
5a1bbc894c87,2025,11,2025-11,26,17,9,10,7,3,,,
5a266ee948a9,2025,11,2025-11,5,3,2,2,0,2,,,
5a28ba9ef4e3,2025,11,2025-11,6,6,0,1,1,0,,,
5a291d80ecb2,2025,11,2025-11,4,3,1,0,0,0,,,
5a3ff79d4e8e,2025,11,2025-11,8,4,4,3,1,2,,,
5a668c9e943e,2025,11,2025-11,6,3,3,2,0,2,,,
5a6ae5f60357,2025,11,2025-11,7,4,3,1,0,1,,,
5a837d4f6502,2025,11,2025-11,13,12,1,0,0,0,,,
5af3e579d211,2025,11,2025-11,72,6,66,36,1,35,,,
5b1a0ddf2114,2025,11,2025-11,5,4,1,0,0,0,,,
5b2950cb5211,2025,11,2025-11,4,4,0,0,0,0,,,
5b69691f9944,2025,11,2025-11,3,3,0,0,0,0,,,
5b99aed7091b,2025,11,2025-11,46,22,24,17,12,5,,,
5bc29b66ad47,2025,11,2025-11,30,5,25,17,0,17,,,
5be0111d5213,2025,11,2025-11,4,4,0,0,0,0,,,
5c4d298f748e,2025,11,2025-11,137,12,125,80,8,72,,,
5c5c07934632,2025,11,2025-11,9,6,3,1,1,0,,,
5c5d9d90a26f,2025,11,2025-11,22,5,17,2,0,2,,,
5cd31aa8ab90,2025,11,2025-11,8,4,4,3,1,2,,,
5d1e3d7d4703,2025,11,2025-11,210,35,175,112,17,95,,,
5d5cbb041757,2025,11,2025-11,2,2,0,1,1,0,,,
5dfaba36528c,2025,11,2025-11,6,4,2,2,1,1,,,
5e231d1d3a30,2025,11,2025-11,7,3,4,0,0,0,,,
5eabb018f961,2025,11,2025-11,11,3,8,4,0,4,,,
5ecac1303cee,2025,11,2025-11,94,14,80,26,10,16,,,
5f56a79888df,2025,11,2025-11,32,2,30,9,0,9,,,
5f9ba5e124cb,2025,11,2025-11,11,5,6,1,0,1,,,
601269eb10aa,2025,11,2025-11,14,10,4,4,3,1,,,
6018de7a6272,2025,11,2025-11,2,2,0,0,0,0,,,
603e4f115156,2025,11,2025-11,325,10,315,205,6,199,,,
608d2ccf8ae3,2025,11,2025-11,4,4,0,0,0,0,,,
6098f7fda255,2025,11,2025-11,13,5,8,3,1,2,,,
60c2cf0a5856,2025,11,2025-11,726,14,712,430,5,425,,,
60fe1073a461,2025,11,2025-11,5,4,1,0,0,0,,,
60feeb9e8e66,2025,11,2025-11,18,6,12,3,2,1,,,
612315f34d5b,2025,11,2025-11,47,4,43,11,0,11,,,
6126756d7002,2025,11,2025-11,6,4,2,0,0,0,,,
614e0f2d9bb7,2025,11,2025-11,9,4,5,1,0,1,,,
616523e70a65,2025,11,2025-11,638,184,454,239,95,144,,,
620246eb1662,2025,11,2025-11,30,6,24,2,1,1,,,
621ef136b0b6,2025,11,2025-11,2,2,0,2,2,0,,,
625491b5473b,2025,11,2025-11,59,33,26,28,16,12,,,
62aa64f47511,2025,11,2025-11,126,10,116,66,3,63,,,
62b358db3e3b,2025,11,2025-11,11,3,8,1,0,1,,,
62ed1bb740e3,2025,11,2025-11,5,4,1,0,0,0,,,
638b391df4f1,2025,11,2025-11,45,3,42,7,0,7,,,
6398880d014a,2025,11,2025-11,11,3,8,1,0,1,,,
63b441ebf71f,2025,11,2025-11,5,4,1,0,0,0,,,
63d74535bff2,2025,11,2025-11,5,4,1,0,0,0,,,
642930d5a512,2025,11,2025-11,13,3,10,4,0,4,,,
6446fca081e2,2025,11,2025-11,9,5,4,0,0,0,,,
6473953ab3ef,2025,11,2025-11,148,46,102,56,18,38,,,
64921f958254,2025,11,2025-11,15,1,14,6,0,6,,,
64b2ea674130,2025,11,2025-11,11,3,8,2,0,2,,,
64efd4f1270d,2025,11,2025-11,72,17,55,22,10,12,,,
64fb76c36a8c,2025,11,2025-11,288,162,126,138,100,38,,,
653592468c46,2025,11,2025-11,6,3,3,2,0,2,,,
